Date;Text;likes;retweets;replys
2018-09-18;so sehe ich es auch. seehofer und maaßen sind quasi beide versager im amt. und jetzt arbeiten und versagen sie zusammen. aber der verfassungsschützer maaßen ist weg. das ist worauf es ankommt. wie es mit seehofer weiter geht sehen wir nach der bayern wahl ;47;12;64
2018-09-18;maaßen ist weg als verfassungsschützer. das ist das wichtigste. dass seehofer ihn als staatssekretär bestellt ist seine fehlentscheidung. jeder minister bestimmt das selbst immer. mit verfassung wird er nichts zu tun haben. den fehler muss seehofer morgen selbst begründen;157;23;92
2018-09-18;ich kann versichern dass ich viele in berlin kenne die ihr blatt nicht lesen. mit mir angefangen. sie haben sich leider nicht gut entwickelt und unterstützen kreise die das bürgerliche für welches sie einmal standen überwinden wollen. für die afd sind sie nützlich mehr nicht ;102;15;51
2018-09-17;das stimmt nur für arbeitende bevölkerung. die muss so hohe steuern bezahlen weil reichensteuer vermögenssteuer und erbschaftsteuer zu gering oder gar nicht erhoben. keine partei steht für dieses unrecht so klar wie fdp. dann kommt die union. reiche spielen bei steuer kreisliga ;299;52;80
2018-09-17;breite mehrheit der bevölkerung bleibt aufgeschlossen für migranten trotz hetze der afd. nur im osten anders was die demographischen und ökonomischen probleme im osten weiter verschärfen wird. osten darf sich nicht von der afd manipuliert selbst abhängen ;72;13;45
2018-09-17;werden in 10 jahren dramatischen mangel an fachkräften im handwerk pflege und it haben. dann wird unsere wirtschaft weniger wachsen. dazu mehr rentner kranke und pflegebedürftige. die benachteiligung in schule und hetze verhindert  ausländerfachkräfte ;33;12;51
2018-09-16;wir kritisieren maaßen nicht weil er merkel kritisiert hat. sondern weil er uns getäuscht oder sogar belogen hat und die nazi hetze relativiert hat. dazu hat er im amt versagt. er muss weg obwohl er merkel kritisiert hat. ;390;86;58
2018-09-16;maaßen müsste wenn er im amt bliebe auch entscheiden ob die zunehmend mit nazi gruppen kooperierende afd vom verfassungsschutz beobachtet wird. sie hat sich ja zum repräsentanten dieser im bundestag entwickelt. ob er das neutral entscheiden kann glaubt im bundestag keiner.;68;5;12
2018-09-16;ziemiak rechtfertigt dass maaßen den bundestag getäuscht hat es gab in anis amris moschee einen vmann also auch in amris umgebung. das hat maaßen uns verschwiegen. von sehr rechten verfassungsschützern lässt sich der abgeordnete ziemiak also gerne belügen. ein armenzeugnis;69;12;15
2018-09-16;paul ziemiak von d cdu verteidigt bei annewill maaßen gegen kritik der spd sei parteipolitik. wahr ist dass maaßen merkel selbst scharf kritisiert und die spd merkel und die breite bevölkerung ihm gar nicht mehr vertrauen. er hat afd und nazis verharmlost. er muss abtreten;413;73;85
2018-09-16;respekt dass sich unternehmen wie uhren nomos glashütte gegen afd stemmt. von unternehmern hört man zu wenig. sie brauchen dringend migranten für ihre betriebe viele könnten nie ins ausland ausweichen. sie lassen politik und bürger im regen stehen im kf gegen ausländerhetze;450;94;73
2018-09-16;die  kulturnation stirbt mit leuten wie curio und den nazis um die afd herum. im ausland gibt es schon große sorgen bei allen die unsere kultur schätzen weil wir das schon mal hatten am ende der weimarer republik ;470;110;252
2018-09-15;genauso furchtbar wie umgekehrt. jeder tote zählt gleich. jedes verbrechen muss hart und gerecht bestraft werden. die verrohung der gewalt bei jugendlichen früher prügelei und heute totschlag bis mord muss bekämpft werden. das wäre seehofers aufgabe ;66;8;23
2018-09-15;staatszersetzend ist ausländerhetze der afd. ihre hetze gegen gerichte. ihre hetze gegen die medien. ihre hetze gegen den rechtsstaat. ihre hetze gegen die demokratie. ihre nähe zu den nazis. ihre verharmlosung rechter gewalt auf der straße. ihre hetze gegen die demokratie ;369;83;137
2018-09-15;umweltprämie zum eintausch von diesel ist für umwelt die katastrophe. intakte autos werden verschrottet statt umgerüstet. verlorene rohstoffe entsprechen 100.000 km co2 ausstoß. dafür dann neues auto mit ähnlichem ausstoß. für den wahn bezahlt kunde dann ;43;8;17
2018-09-14;hier wird behauptet ich hätte den rückzug von seehofer gefordert. das stimmt nicht. ich habe lediglich gesagt dass er sich selbst vielleicht damit einen gefallen täte. der autoritätsverlust den er selbst verschuldet erleidet zwingt zu solchen überlegungen ;37;2;17
2018-09-14;afd rednerin malsackwinkemann hält ekelige rede zu gesundheit mit ihrem schäbigen falschen vorwurf ausländer und migranten würden die deutsche bevölkerung mit hepatitis tuberkulose und aids infizieren. der antisemitismus begann mit ekliger hetze gegen juden als pestüberträger ;2560;873;396
2018-09-14;die afd kritisiert in der debatte unsere hilfe für gesundheitsversorgung in armen ländern  deutsches geld ins ausland. kranke kinder und umweltschäden die wir verursacht haben humanitäre krisen die afd würde die menschen eher sterben lassen als zu helfen.;214;39;55
2018-09-13;danke für diese klären worte. wir werden auf jeden fall kämpfen für maaßens rücktritt. die spd hat immer gekämpft wenn es darum ging hass und hetze von nazis zu verhindern. dazu ist maaßen weder bereit noch in der lage ;132;16;34
2018-09-13;afd hetzer curio wiederholt es auch heute wieder ununterbrochen in  bundestagsrede migrantenasyllügnersozialbetrugmesserstecher vergewaltiger. warnt vor 1 mrd afrikanern. dabei war kriminalitätsrate 2017 niedrigste i 30 jahren. die bürger müssen das abwählen befreiung jetzt;912;198;368
2018-09-12;die afd ging raus als johannes kahrs ihr den spiegel vorhielt. gut so. so ist es wenn man nur hetzt und hasst man wird zur fratze. afd ist im bundestag bisher geschont worden. aber der bundestag darf kein ort werden wo wir täglich migrantenhetze und ausländerhass brav anhören. ;367;98;88
2018-09-12;die afd bringt jetzt in jeder rede im bundestag die trias messerattacken vergewaltigungen und migranten. primitive form des faschistischen framings. eine solche entwürdigung des bundestag wäre vor 2 jahren noch undenkbar gewesen. man müsste den dreck eigentlich ignorieren;1982;373;452
2018-09-12;gauland hält eine hetzrede im bundestag heute wie nie. er sät hass und relativiert nazis. spricht von volksfront. martin schulz bringt es auf den punkt in erwiderung. was für hetze der nazis die juden waren sind für afd die migranten. auch hier ist das ziel gewalt auf der straße ;691;128;244
2018-09-11;cdu will bundeswehreinsatz in syrien zur vorbeugung von giftgaseinsatz. das ist absurd. vor dem gaseinsatz assad bombardieren oder wie soll das gehen? es liefe doch in praxis auf vergeltung hinaus. wir müssen verhandeln mit putin und erdogan. nur das kann katastrophe abwenden;58;11;17
2018-09-11;maaßen muss gehen wenn er keine belege für seine behauptungen morgen bringt. das vertrauen ist einfach weg. der oberste verfassungsschützer darf in deutschland nicht als nazi sympathisant wahrgenommen werden. zu viele lügen zu wenige erfolge. das reicht nicht für dieses amt;472;76;83
2018-09-11;merkel hat versucht die cdu für grüne wählbar zu machen. erreicht hat sie cdu wähler gehen zu den grünen. andere die das taktische manöver abgelehnt haben gehen zu fdp und afd. ihr erbe wird für union bitter. bayern wird vorgeschmack. ;76;18;47
2018-09-11; macht debatte im plenum bundespräsident steinmeier hätte für veranstaltung von linksradikalen geworben. es war aber konzert gegen nazis. damit soll davon abgelenkt werden afd wächst gerade mit den braunen gruppen und nazis auf der straße zusammen. afd wird nationalsozial;2;0;15
2018-09-10;soll das ein witz sein? die  tut doch mehr als jede abgabe dieser welt dafür dass ausländische fachkräfte deutschland meiden. wer will denn vom braunen mob jeden tag verhetzt werden? was sind denn für weidel echte fachkräfte? arier? ;746;155;226
2018-09-10;maaßen sollte belege für seine behauptungen liefern also keine hetzjagd und gezielte ablenkung. stattdessen hat er bisher nur eine subjektive einschätzung der vorgänge geliefert. das ist aufgabe von politikern nicht seine. es kommt auf mittwoch an ;40;7;15
2018-09-10;jetzt muss angriff auf 35 millionen menschen in idlib verhindert werden. das werden keine 2 tornados der bundeswehr erreichen. es muss verhandelt werden. dazu gehören auch gespräche mit nichtdemokraten wie putin oder erdogan. angedrohte vergeltungsaktion beeindruckt assad nicht ;37;6;24
2018-09-10;widerspruchslösung organspende hat nichts mit  wehrpflicht zu tun. da gab es  gewissensprüfung bis 18 monate dienst an waffe. hier kann jeder ohne nennung gründe nein sagen. nach dem tod werden organe sonst im leichnam verbrannt oder zerfallen i grab ;43;4;17
2018-09-09;die kinder haben oft den durchblick der erwachsenen fehlt ;24;7;3
2018-09-09;ein solches lob gönnt man keinem seriösen journalisten. man kann sich seine fans nicht immer aussuchen. kopf hoch  ;61;10;11
2018-09-08;auch spd hat sich oft geärgert wenn merkel in medien gut weggekommen ist. trotzdem unwahr dass medien sie schonen. sie ist keine fakenews kanzlerin sondern oft besser im umgang mit medien als beim lösen der probleme. wie ein im  mündlichen guter schüler den lehrer überschätzt ;50;6;11
2018-09-08;eine gute idee um autofahrer an den abstand zu gewöhnen. ohne viel mehr   fahrradwege und schutz der fahrradfahrer wird co2 wende unerreichbar. auch eautos verursachen zu viel co2. fahrräder verhindern zunahme des bewegungsmangels gleich mit. ebikes wichtiger als eautos. ;143;43;17
2018-09-08;geniale schwule mathematiker turing musste in england nach d krieg schwulentest machen versuchen den hetero zu mimen. erlebnis war grundlage für den turing test. dann suizid wegen diskriminierung. dabei hatte er im krieg verschlüsselung nazis geknackt  ;36;9;10
2018-09-08;ohne drastische maßnahmen in ergänzung zu dem was in der groko beschlossen wurde kann die mietpreisexplosion nicht gestoppt werden. die spd muss sich hier klar und konsequent aufstellen. das wird neben altersarmut bildungsunrecht und pflegenot riesenthema ;43;7;22
2018-09-07;diese studie zeigt dass in 12 jahren wahrscheinlich der blutdruck mit der drucktaste des iphone gemessen werden kann. dann wäre blutdruckmessungen ein kinderspiel und die kontrolle wesentlich einfacher. das handy wird immer mehr zum arztkoffer... ;34;7;8
2018-09-07;bisher größte und beste auswertung aller studien zu psa screening zur früherkennung prostatakrebs kommt zum ergebnis kein nutzen. die autoren empfehlen auf das screening zu verzichten außer bei patienten wo vater oder bruder erkrankt. die studie überzeugt ;12;12;4
2018-09-07;maaßen muss in der nächsten woche belege bringen dass seine behauptung video sei fälschung stimmt. auch hätte er merkel und uns informieren müssen nicht die bild zeitung. sind seine behauptungen falsch wäre er als verfassungsschützer nicht haltbar. ;149;25;35
2018-09-07;am sonntag werde ich bei anne will für eine widerspruchslösung in der organspende argumentieren. jeder möchte gerne ein organ wenn er es braucht. daher sollten wir auch alle zur spenden bereit sein. wer nicht spenden möchte kann aktiv widersprechen. er bleibt aber empfänger ;65;9;19
2018-09-07;maaßen wird zum großen problem. kann seine treffen mit afd nicht ausreichend begründen. seine  spekulationen über fake hetzjagden sind falsch da ermittlungen vor ort noch laufen. versagen seiner behörde hat doch nsu nur möglich gemacht! unmöglich ;562;183;127
2018-09-07;wir müssen die doppelte verbeitragung der betriebsrenten sofort beenden. die krankenkassen haben 30 milliarden rücklagen und arme rentner zahlen den doppelten beitrag. das ist willkürlich und verhindert freiwillige zusätzliche altersvorsorge  ;26;7;12
2018-09-06;man muss video mit eigenen augen sehen. der innenminister seehofer ist froh über jeden ausländer der in deutschland straffällig wird freut sich über verbrechen. ich bin nicht schnell mit rücktrittsforderungen. aber er sollte selbst überlegen ob es nicht besser für land u ihn ;182;45;26
2018-09-06;hut ab. macron bringt es auf den punkt. weber kann nicht gleichzeitig für europa sein und orban unterstützen. europa ist meinungsfreiheit und emanzipation nicht unterdrückung und völkische gesinnung. weber will den seehofer europas geben. wird scheitern ;149;38;15
2018-09-06;die dieselfahrzeuge müssen umgerüstet werden. es ist wäre eine spektakuläre umweltschädigung und ressourcenverschwendung wenn die millionen autos in sonst guten zustand verschrottet würden. was die autoindustrie natürlich bevorzugen würde. wir werden grenzwerte nicht reduzieren;69;16;18
2018-09-06;demenzforschung uni bonn zeigt dass es ausgerechnet cannabis sein könnte was die zu alzheimer führende chronische entzündung von hirnzellen bremsen könnte. achtung das ist bisher nur eine hypothese. die forschung läuft ;88;42;22
2018-09-06;jetzt ist auch merkel für die widerspruchslösung bei organspende. die chancen für einen erfolgreichen gruppenantrag steigen. aus medizinischer sicht klar beste lösung. jeden tag sterben menschen auf warteliste ;52;6;15
2018-09-06;wir wollen nicht eine weitere runde streit im kf merkel gegen seehofer. schadet der demokratie nur afd wird stärker davon. flüchtlinge aus syrien irak und afghanistan zu migranten unterton wollen unser geld zu reduzieren ist falsch. irakkrieg war mutter der probleme ;104;13;55
