Datum;Text;likes;retweets;replys;Uhrzeit des Tweets;Wochentag
2018-10-07;mehr als 80 % der bevölkerung wollen die energiewende. sie sind weiter als laschet und lindner die bei #annewill den kohleabbau stur verteidigen. wir müssen für die beschäftigten arbeit schaffen die wertvoller ist als besonders dreckige klimaschädliche energie zu produzieren;300;50;76;22:39:30;Sonntag
2018-10-07;lindner erklärt bei #annewill dass co2 ausstoß in deutschland keine rolle spiele weil die klimaziele für europa alleine zählten. „wir sparen, dann verbrauchen andere mehr“. nach der logik würde keiner sparen. es gäbe ein wettrennen um dreckige billige energie. steinzeitwirtschaft;176;16;20;22:24:45;Sonntag
2018-10-07;deutschland hat eine besonders hohe pro kopf versorgung mit psychotherapeuten. trotzdem warten die patienten monate auf ersten termin. wir müssen daher die organisation und bezahlung der psychotherapie besser steuern. auch eine ausbildungsreform wird sehr bald kommen. https://t.co/ofn1cqrtqj;22;7;26;21:59:04;Sonntag
2018-10-07;wenn kramp-karrenbauer jetzt den doppelpass in frage stellt weil ihr erdogans politik missfällt ist das populismus pur. erstens macht merkel mit erdogan geschäfte. und zweitens sollen es nicht die gut integrierten türken in deutschland ausbüßen müssen  https://t.co/ypdkfaosfs;39;9;33;16:56:11;Sonntag
2018-10-07;gauland hat völlig recht. wir riskieren gerade inneren frieden, meinungs- und religionsfreiheit. nämlich durch seine permanente unwahre hetze gegen presse, andersdenkende, ausländer, den islam und muslimische frauen. nichts würde dem inneren frieden mehr dienen als sein rückzug https://t.co/bbblpzkccy;428;102;75;13:58:51;Sonntag
2018-10-07;auch ich finde den rodungsstopp richtig, bin froh. trotzdem: auch die grünen haben mitgetragen in der landesregierung, dass heute 90 % des waldes schon weg sind. diejenigen, die wie der grüne exminister remmel damals die genehmigung gaben, feiern sich heute vor ort. https://t.co/p2z0fsd0vc;36;10;20;13:52:08;Sonntag
2018-10-06;afd will die demokratie von innen aus abschaffen, sie ist brandgefährlich. schaffen könnte sie es ausschließlich mit hilfe der cdu. weil sonst keine demokratische partei jemals mit afd regieren würde. daher muss sich die cdu ganz klar bekennen. sonst dient sie der nazivorhut https://t.co/1eujdek2cz;373;100;88;13:55:22;Samstag
2018-10-06;spahns „weltpolitische offensive“ ginge ja noch in ordnung wenn er sich in den ländern umsehen würde wo derzeit kinder und alte durch krieg und seuchen umkommen. aber der versuch sich ausgerechnet den schergen von trump anzudienen ist tatsächlich peinlich https://t.co/ggo2tqiji8;73;16;16;13:35:27;Samstag
2018-10-06;laschet und reul haben bedenkliches verhältnis zu gerichten. schnelle abschiebung gegen gerichtsbeschluss, schnelle rodung vor gerichtsurteil, reul und laschet wollen fakten schaffen.  es ist gefährlich wenn unabhängige gerichte und bevölkerung übergangen https://t.co/xzdgz3m7as;81;21;13;02:05:01;Samstag
2018-10-05;norbert röttgen gibt ein interview was mutig gewesen wäre, vor 4 jahren. jetzt ist spahn, der den mut hatte, in der union an ihm vorbei gezogen. too little too late, wie es die außenpolitik so gerne sagt. https://t.co/3shtegpmv6;36;7;9;17:51:15;Freitag
2018-10-05;50.000 vergewaltigte frauen zu operieren ist eine unfassbare leistung und auch psychische und menschliche herausforderung. und ein opfer, das zur aktivistin wird, ist ein vorbild für alle opfer von brutaler gewalt. ideale wahl, nicht wieder ein staatschef https://t.co/923irnjkfx;31;4;3;16:39:02;Freitag
2018-10-05;der koalitionsvertrag deckt die waffenlieferungen an saudi arabien nicht ab. der inhumane krieg im jemen macht die lieferung unmoralisch. dort sterben kinder und frauen qualvoll an seuchen. wir können und müssen ein zeichen setzen. https://t.co/0jsz11eusn;44;9;24;13:42:46;Freitag
2018-10-05;rodungsstopp per gericht ist gut und richtig. rodung scheint willkürlich um ein exempel zu statuieren durch rwe. wald sollte weg obwohl man kohle dort nie gefördert hätte. es sollte gezeigt werden: proteste zwecklos weil wir sind stärker. das ist falsch https://t.co/vjjhevq0v3;121;24;21;11:24:40;Freitag
2018-10-05;ada health: app statt arzt. artikel lohnt sich weil faire beschreibung. die app wird helfen zurvorbereitung eines arztbesuchs. aber die erfahrungen mit top ki systemen wie ibm watson zeigen aber dass es keinen arzt ersetzen wird. untersuchung fehlt dafür https://t.co/1sbo7qkrqd;10;0;3;11:06:29;Freitag
2018-10-05;söder gibt die bayern wahl schon verloren. es stimmt dass auch berlin anteil an den umfragen hat. nämlich weil er und seehofer in richtung afd geschielt haben und chaos in die arbeit brachten. dazu kommen seehofers und scheuers minister-minderleistungen https://t.co/dqpblnc1yx;292;70;100;08:31:34;Freitag
2018-10-04;die nachrüstung muss gegen die industrie durchgesetzt werden. der austausch eines diesel mit schlechten filter gegen einen benziner ganz ohne filter ist medizinisch und ökologisch geradezu absurd. https://t.co/7bqpmjaac9;33;11;8;22:57:01;Donnerstag
2018-10-04;staatliche jobs für langzeitarbeitslose, die es nicht mehr in den ersten arbeitsmarkt schaffen, helfen den arbeitslosen, ihre würde zu behalten. auch können diese jobs wichtige lücken in der versorgung schließen. hoffe das projekt wird erfolg  https://t.co/xrt5is2qn6;41;10;21;19:07:44;Donnerstag
2018-10-04;jüdische bürger in deutschland sollten die rassistische afd mit ihrer nazi-nähe auf keinen fall aufwerten. übergriffe auf juden toleriert keine demokratische partei. die heuchlerische „hilfe“ der afd brauchen wir nicht, denen geht es nur um islamhetze https://t.co/z1ph7jaeyk;100;33;207;19:07:35;Donnerstag
2018-10-04;wenn bmw nachrüstung ablehnt sollten die besitzer das fabrikat wechseln. die betrogenen kunden dürfen nicht zum teuren neukauf gezwungen werden. die haltung von bmw ist unverschämt. bürger werden bei kleinem betrug hart bestraft. bmw will man dafür geld https://t.co/atrv8lqjcf;79;20;22;01:11:08;Donnerstag
2018-10-03;demo gegen rechts in leverkusen. gleich kommt meine rede. wir dürfen nicht zulassen dass unsere werte von wenigen nazis ausgehöhlt werden. alle demokratischen parteien, dgb, verdi und die engagierten bürger sind da. die nazi die zum trauermarsch aufgerufen haben klare minderheit https://t.co/p8xgyevjio;232;24;79;13:55:49;Mittwoch
2018-10-03;heute demo gegen rechts in leverkusen. werde da sein. gewalttaten einzelner verbrecher, egal welcher hautfarbe, für nazipropaganda zu nutzen, nehmen wir nicht hin. wir wollen keine nazis und auch keine afd, die ihnen eine machtbasis im parlament schafft https://t.co/o0sufzwsb2;62;16;16;09:30:03;Mittwoch
2018-10-03;im zug von lindau nach ulm hatte ich am sonntag kaum länger als 5 min netzempfang. söders hybris erinnern an den transrapid der „... vom bahnhof in münchen, ich meine...“ nie weggestottert ist. markus söder ersetzt perry rhodan als „unser mann im universum“ (bastei verlag) 😂😂😂 https://t.co/n6suj5zfyz;105;15;34;09:22:54;Mittwoch
2018-10-02;spurwechsel für besonders gut integrierte flüchtlinge mit arbeitsplatz schulden wir auch den handwerksbetrieben, die für uns diese integration geleistet haben, und jetzt die arbeitskräfte nicht verlieren wollen. sie haben investiert und sehr geholfen.  https://t.co/mmsv0x5lvs;32;2;21;16:32:24;Dienstag
2018-10-02;vor jahren bedeutete das rote wc zeichen im regionalzug noch, dass die toilette besetzt ist. heute heißt es natürlich dass die toilette nicht mehr funktioniert und dass sich das auch nie mehr ändern wird https://t.co/o6683npocd;25;2;14;15:48:21;Dienstag
2018-10-02;was für eine geringschätzung der frauen. es sind doch eher die im haushalt meist ungeübten männer, die sich die finger verbrennen und den flexiblen biegsamen längeren anzünder brauchen könnten. dazu die farben 👎 https://t.co/dqhgtjrf9q;29;1;23;14:20:28;Dienstag
2018-10-02;wenn die deutschen autokonzerne nicht „mitziehen“ sondern den kunden „hängen lassen“ kann man nur hoffen dass ausländische anbieter die lücke auszunutzen wissen. es gibt offenbar eine sture suizidale haltung, besonders bei mercedes und bmw. https://t.co/oimtmjgxrg;35;1;21;14:04:29;Dienstag
2018-10-02;2 punkte hier besonders wichtig und von spd durchgesetzt: der wagen kann auch gegen schadstoffarmen gebrauchten eingetauscht werden. damit weniger umweltbelastung durch unnötige verschrottung fast neuer gebrauchter. und die umrüstung zu lasten hersteller https://t.co/s6xsujsxno;16;2;11;11:22:23;Dienstag
2018-10-02;wie könnte es denn anders sein. so kennen wir sie doch, unsere feiglinge. trotzdem haben sie in der sache hier klar recht. auch wenn mein lob ihnen nicht hilft. es ist ehrlich gemeint https://t.co/rhbmnep1oj;13;2;6;10:31:32;Dienstag
2018-10-02;diese recherche ist leider zutreffend. oft werden medikamente im wert von 100.000 euro verabreicht und bezahlt. diese krebsmedikamente, für die es gestern den nobelpreis gab, sind aber abgelaufen. keine wirkung, mega-profit. der patient erfährt nichts  https://t.co/gfbd0kngqk;18;15;14;10:27:28;Dienstag
2018-10-02;finde es nicht gerade sympathisch die repräsentanten der ersten amerikanischen regierung zu hofieren, die in amerika die demokratie überwinden will. kein amerikanischer „hoffnungsträger“ liefe hier der afd nach. das grenzt leicht an naive wichtigtuerei https://t.co/dyemvrqh24;99;30;46;09:42:38;Dienstag
2018-10-02;wenn wir auch nicht immer einer meinung sind: diese klare argumentation und haltung müsste man von der cdu heute hören. https://t.co/87xoibg0ex;26;3;9;00:20:25;Dienstag
2018-10-01;spd ist die partei, die die meisten menschen in deutschland nicht für grundsätzlich unwählbar halten. wir müssen das riesige potential in zukunft besser nutzen. in der groko ist das schwer. aber das ist ein bündnis auf zeit. jetzt müssen wir für den bürger das beste draus machen https://t.co/jv1ujieeeo;197;50;204;18:01:35;Montag
2018-10-01;super! gratuliere. ich kenne keinen lebenden mediziner der nobelpreis in medizin mehr als jim allison verdient. habe seine ernennung schon vor drei jahren in meinem buch „die krebsindustrie“ vorhergesagt. er hat die moderne krebsimmuntherapie  ermöglicht https://t.co/kdmjlrhis8;31;5;6;11:40:48;Montag
2018-10-01;die bild zeitung hat maaßen mit jeder zeile gegen kritik an seinem versagen und rechte sympathie verteidigt. die linie des blattes gegen neonazis war in der vergangenheit oft viel angemessener. jetzt wäre hier gelegenheit mal nachzudenken  https://t.co/axzah19bqz;54;16;24;11:34:13;Montag
2018-10-01;trotzdem dürfen wir nicht nur mit putin und assad verhandeln. das wären wahrscheinlich unserer einzigen diplomatischen beziehungen wenn die afd regieren würde. https://t.co/4lksdkfpwm;23;3;23;11:24:33;Montag
2018-09-30;kritik umweltschutz organisationen würden glyphosat krebsgefahr vorwerfen um geld zu machen ist zu platt und erinnert an vorwurf der afd zum thema stickoxide als geschäftsmodell der deutschen umwelthilfe. unabhängige studien laufen, viel zu spät begonnen  https://t.co/bk6ete7bcf;18;4;8;12:38:35;Sonntag
2018-09-30;hardwarenachrüstungen ökologisch-ökonomisch besser. es kommt zu massenverschwendung von ressourcen plus 100.000 km co2 ausstoß durch jeden unnötigen neuwagen. wegwerfen fast neuer autos statt nachrüsten ist lobbyismus pur. energiewende scheitert weiter https://t.co/9lugkzfjk6;63;17;21;11:18:08;Sonntag
2018-09-30;unglaublich. meuthen ist empört dass er im fitnessstudio in kehl nicht trainieren darf weil man hetzer von der afd dort nicht gerne sieht. darüber kann man geteilter meinung sein. aber dass er dann sein „schicksal“ mit dem der verfolgten juden durch nazis vergleicht ist pervers https://t.co/nlftduf4rx;376;110;72;00:13:49;Sonntag
2018-09-29;ich lebe in köln nicht weit von der moschee entfernt. köln ist weltoffen, integration der deutschtürken funktioniert sehr gut seit jahrzehnten. daran wird auch der missglückte start der moschee nichts ändern. trotzdem wünsche ich der moschee noch stätte der begegnung zu werden https://t.co/uh1bdznkvw;103;20;77;23:18:21;Samstag
2018-09-29;grad den sozialistenhut der spd lindau bekommen. die sozialdemokratie darf auch ihr sozialistisches erbe nicht vergessen oder verleugnen. https://t.co/k0teijkxch;103;7;70;20:57:55;Samstag
2018-09-29;man muss kein rassist oder halbnazi sein um auf deutschland, seine kultur, demokratie und menschen auch stolz im sinne von dankbar zu sein. umgekehrt ist man damit auch kein leugner des größten verbrechens.  https://t.co/oqihsnfjry;30;7;17;17:52:50;Samstag
2018-09-29;wir haben in groko beschlossen dass  sowohl bei stationären wie auch bei ambulanten pflege löhne nach tarif bezahlt werden müssen und die damit steigenden kosten von kasse und nicht von angehörigen bezahlt werden. sonst endet das lohndumping in pflege nie https://t.co/noqnf4l2yi;32;7;14;10:48:09;Samstag
2018-09-28;für diese polizisten gilt sprichwörtlich: „sie sind dümmer als die polizei erlaubt“. da hilft nur feuern  https://t.co/t1jaxhyua0;71;12;34;18:38:01;Freitag
2018-09-28;die usa im moralischen freien fall. wenn der oberste richter durch meineid ins amt kommt drohen schwere zeiten. auch für europa. es zieht überall sturm auf. und wir beschäftigen uns nur mir der frage ob merkel 2015 anders hätte handeln müssen.  https://t.co/rl3pjgszwd;66;20;29;13:56:27;Freitag
2018-09-28;morgen bekomme ich ehrung von spd: den sozialistenhut. bin gespannt womit ich den wohl verdient habe. https://t.co/ypcqjsc9bn;31;5;41;13:06:33;Freitag
2018-09-28;in der woche fast spd festspiele im bundestag: mietpreisbremse, parität gkv, pflegepersonalgesetz, neue bildungskompetenz beim bund. alles forderungen die wir gegen konservative durchgesetzt haben. massive verbesserungen für arbeitnehmer und kinder. partei sollte mal stolz sein;274;62;81;09:51:05;Freitag
2018-09-28;sowohl die aktivisten als auch die politik sind mit dem tod des journalisten fair und angemessen umgegangen. jetzt versucht ausgerechnet der verantwortliche minister für die eskalation daraus politischen vorteil zu gewinnen. unwürdig und billig, herr reul https://t.co/7fwc7ftllz;40;7;14;09:19:02;Freitag
2018-09-28;von der leyen setzt uns ständig unter druck: mehr geld für rüstung. von ihr heißt es oft sie habe ambitionen für nato leitung. mein eindruck: das bereits vorhandene geld muss erstmal effizienter eingesetzt werden.  lieber mehr geld in aufbau krisengebiete https://t.co/7vzjuff9zr;21;0;12;07:43:13;Freitag
2018-09-27;artikel beschreibt es gut. in gkv sinken im alter das einkommen und der kassenbeitrag parallel. in der pkv sinkt das einkommen, die pkv prämie steigt. daher durften pkv rentner früher zurück in die gkv. das ist gestoppt. fair wäre nur bürgerversicherung  https://t.co/mixrp5cmbc;35;9;8;21:58:48;Donnerstag
2018-09-27;meine rede von heute zur verbesserung der bezahlung und den arbeitsbedingungen in der krankenpflege und der altenpflege. das wichtigste in 1,5 min. ein gesetz , was wir im koalitionsvertrag hart erkämpften. wirkt sich auf mehr als 1 mio pflegekräfte aus. wir haben geliefert! https://t.co/xfk0fqhiba;43;11;7;18:49:54;Donnerstag
2018-09-27;habe in meiner rede zum pflegestärkungsgesetz gerade etwas getan was ich noch nie tat: dem redner gehrke von der afd gedankt. es war die erste rede der afd wo es nur um die sache ging, und nicht sofort um flüchtlinge und hetze. so müsste die debatte sein;187;10;69;12:25:31;Donnerstag
